,Title,Abstract
274,Unexpected connections between residential urban forest diversity and vulnerability to two invasive beetles,"Invasive pests pose a threat to the key environmental and social benefits provided by urban forests, and diverse tree planting is a primary management strategy for reducing pest vulnerability. For example, past urban forest losses to Dutch elm disease (DED) prompted municipal foresters to emphasize diversification, but it is unclear whether residential properties developed after the peak DED outbreak are actually more diverse than older properties. To address this issue, we inventoried all public and private trees on 150 residential properties in the Twin Cities Metropolitan Area, Minnesota, USA, and compared genus diversity on pre- and post-Dutch elm properties. We then quantified vulnerability to two current invasive pest threats, emerald ash borer (EAB) (Agrilus planipennis) and Asian longhorned beetle (ALB) (Anoplophora glabripennis), to evaluate whether higher diversity corresponds with lower pest vulnerability. We assessed vulnerability based on two fundamental urban forest metrics-frequency and size of vulnerable trees. Surprisingly, properties developed after the peak DED outbreak were less diverse than older properties. At the same time, less diverse post-Dutch elm properties exhibited low ALB vulnerability and modest EAB vulnerability, while more diverse older sites were highly susceptible to ALB. The importance of pest host specificity in characterizing urban forest vulnerability was underscored by low EAB vulnerability and high ALB vulnerability on our oldest study sites. This research highlights an apparent disconnect between the theoretical notion that higher diversity should reduce invasive pest vulnerability, and our empirical data indicating that genus diversity does not necessarily correspond with pest vulnerability. © 2013 Springer Science+Business Media Dordrecht."
275,"Characterizing the potential distribution of the invasive Asian longhorned beetle (Anoplophora glabripennis) in Worcester County, Massachusetts","The Asian longhorned beetle (ALB) (Anoplophora glabripennis) is an invasive insect pest that has established populations in Worcester County, Massachusetts as of 2008. ALB predominantly targets red maple (Acer rubrum), sugar maple (Acer saccharum), which are prominent in New England hardwood forests, and Norway maple (Acer platanoides), which was planted in built environments as street trees in response to severe weather and invasive insect and pathogen disturbances. Mahalanobis Typicality models related presence locations of ALB presence-only locations in Worcester County towns from 2008 to 2012 to biotic, abiotic, and anthropogenic variables to predict the potential distribution of ALB and to determine locations most characteristic of infestation. k-fold cross-validation and a continuous Boyce Index were employed to validate model performance and to identify threshold values at which continuous models of typicality could be reclassified into categorical maps. Distance-to-roads (r2=0.19) and probability of maple presence (r2=0.13) were the most important predictor variables in the ALB model. Locations that were most consistently susceptible to ALB infestation had significant high maple presence (p&lt;0.001) and significant low distance-to-roads (p&lt;0.001) compared to the whole study area, suggesting that ALB in Worcester County, MA, prefers maple-dominant edge habitats at the current stage of invasion. The localized ALB potential distribution model was consistently accurate (Boyce Continuous Index=0.84) despite the lack of absence locations and incomplete knowledge of ALB niche breadth in both native and invaded ranges. The results from this study could be used as a baseline for effective adaptive management policies that could help prioritize the need for early detection/eradication measures and address the potential ecological and social ramifications of the current ALB outbreak in Worcester County. It is hoped that the model employed could be further tested for future outbreaks as they are discovered in the USA. © 2013 Elsevier Ltd."
276,Exploring critical uncertainties in pathway assessments of human-assisted introductions of alien forest species in Canada,"Long-distance introductions of alien species are often driven by socioeconomic factors, such that conventional ""biological"" invasion models may not be capable of estimating spread fully and reliably. In this study, we demonstrate a new technique for assessing and reconstructing human-mediated pathways of alien forest species entries to major settlements in Canada via commercial road transportation and domestic trade.We undertook our analysis in three steps. First, we used existing data on movement of commodities associated with bark- and wood-boring forest pests to build a probabilistic model of how the organisms may be moved from one location to another through a transportation network. We then used this model to generate multiple sets of predictions of species arrival rates at every location in the transportation network, and to identify the locations with the highest likelihood of new incursions. Finally, we evaluated the sensitivity of the species arrival rates to uncertainty in key model assumptions by testing the impact of additive and multiplicative errors (by respectively adding a uniform random variate or symmetric variation bounds to the arrival rate values) on the probabilities of pest transmission from one location to another, as well as the impact of the removal of one or more nodes and all connecting links to other nodes from the underlying transportation network.Overall, the identification of potential pest arrival hotspots is moderately robust to uncertainties in key modeling assumptions. Large urban areas and major border crossings that have the highest predicted species arrival rates have the lowest sensitivities to uncertainty in the pest transmission potential and to random changes in the structure of the transportation network. The roadside survey data appears to be sufficient to delineate major hubs and hotspots where pests are likely to arrive from other locations in the network via commercial truck transport. However, ""pass-through"" locations with few incoming and outgoing routes can be identified with lower precision. The arrival rates of alien forest pests appear to be highly sensitive to additive errors. Surprisingly, the impact of random changes in the structure of the transportation network was relatively low. © 2013."
277,Biological flora of the british isles: Robinia pseudoacacia,"This account presents information on all aspects of the biology of Robinia pseudoacacia L. that are relevant to understanding its ecological characteristics and behaviour. The main topics are presented within the standard framework of the Biological Flora of the British Isles: distribution, habitat, communities, responses to biotic factors, responses to environment, structure and physiology, phenology, floral and seed characters, herbivores and disease, and history and conservation. Robinia pseudoacacia, false acacia or black locust, is a deciduous, broad-leaved tree native to North America. The medium-sized, fast-growing tree is armed with spines, and extensively suckering. It has become naturalized in grassland, semi-natural woodlands and urban habitats. The tree is common in the south of the British Isles and in many other regions of Europe. Robinia pseudoacacia is a light-demanding pioneer species, which occurs primarily in disturbed sites on fertile to poor soils. The tree does not tolerate wet or compacted soils. In contrast to its native range, where it rapidly colonizes forest gaps and is replaced after 15-30 years by more competitive tree species, populations in the secondary range can persist for a longer time, probably due to release from natural enemies. Robinia pseudoacacia reproduces sexually, and asexually by underground runners. Disturbance favours clonal growth and leads to an increase in the number of ramets. Mechanical stem damage and fires also lead to increased clonal recruitment. The tree benefits from di-nitrogen fixation associated with symbiotic rhizobia in root nodules. Estimated symbiotic nitrogen fixation rates range widely from 23 to 300 kg ha-1 year-1. The nitrogen becomes available to other plants mainly by the rapid decay of nitrogen-rich leaves. Robinia pseudoacacia is host to a wide range of fungi both in the native and introduced ranges. Megaherbivores are of minor significance in Europe but browsing by ungulates occurs in the native range. Among insects, the North American black locust gall midge (Obolodiplosis robiniae) is specific to Robinia and is spreading rapidly throughout Europe. In parts of Europe, Robinia pseudoacacia is considered an invasive non-indigenous plant and the tree is controlled. Negative impacts include shading and changes of soil conditions as a result of nitrogen fixation. © 2013 British Ecological Society."
278,Removing Chinese privet from riparian forests still benefits pollinators five years later,"Chinese privet ( Ligustrum sinense) is an invasive shrub of the Southeastern U.S. that forms dense stands and limits biodiversity. It was removed from heavily infested riparian forests of the Georgia Piedmont in 2005 by mulching machine or chainsaw felling and subsequent herbicide application. Abundance and species richness of bees and butterflies were sampled using pan traps on removal plots, heavily invaded control plots, and reference plots in 2012, approximately five years after complete removal of privet. Removal plots had nearly three times as many species as control plots and were similar to reference plots in numbers of species. Traps on removal plots captured four times more individuals than those on control plots and similar numbers to reference plots. Bee and butterfly abundance and richness were positively correlated with non-privet plant cover, diversity, and evenness and negatively correlated with privet shrub cover. Removing Chinese privet from riparian forests had a beneficial effect on insect pollinator communities five years after removal and is a relatively simple method of improving pollinator habitat. These findings provide justification for allocating resources for invasive shrub species removal to support long term conservation of these important insect groups and the ecological services they provide. © 2013 Elsevier Ltd."
279,A comparison of girdled ash detection trees and baited artificial traps for Agrilus planipennis (Coleoptera: Buprestidae) detection,"Detection of newly established populations of Agrilus planipennis Fairmaire, the most destructive forest insect to invade the United States, remains challenging. Regulatory agencies currently rely on artificial traps, consisting of baited three-sided panels suspended in the canopy of ash (Fraxinus spp.) trees. Detection trees represent another survey option. Ash trees are girdled in spring to attract ovipositing A. planipennis females then debarked in fall to assess larval presence and density. From 2008-2010, systematic grids of detection trees and artificial traps were established across a 390-km 2 area for the SLow Ash Mortality pilot project. We compared probabilities of detection associated with detection trees and artificial traps along varying A. planipennis density proxies estimated as distance-weighted averages of larval counts (detection trees) or adult captures (traps) within 800 m of each detection tree or trap. Detection trees were consistently more likely to be positive, that is, detect A. planipennis, than traps in all three years, even when traps were placed in canopies of detection trees. Probability of detection with a single detection tree was &gt;50% when density proxies for the area were &lt;5 larvae per detection tree, while the probability of detection with an artificial trap placed in the same area was &lt;35%, even when density proxies exceeded 25 larvae per detection tree. At very low densities of &lt;5 larvae per detection tree, using three detection trees would increase detection probabilities to 90%, while five artificial traps would increase the detection probability only to 40%. © 2013 Entomological Society of America."
280,Combining field epidemiological information and genetic data to comprehensively reconstruct the invasion history and the microevolution of the sudden oak death agent Phytophthora ramorum (Stramenopila: Oomycetes) in California,"Understanding the migration patterns of invasive organisms is of paramount importance to predict and prevent their further spread. Previous attempts at reconstructing the entire history of the sudden oak death (SOD) epidemic in California were limited by: (1) incomplete sampling; (2) the inability to include infestations caused by a single genotype of the pathogen; (3) collapsing of non-spatially contiguous yet genetically similar samples into large meta-samples that confounded the coalescent analyses. Here, we employ an intensive sampling coverage of 832 isolates of Phytopthora ramorum (the causative agent of SOD) from 60 California forests, genotyped at nine microsatellite loci, to reconstruct its invasion. By using age of infestation as a constraint on coalescent analyses, by dividing genetically indistinguishable meta-populations into highly-resolved sets of spatially contiguous populations, and by using Bruvo genetic distances for most analyses, we reconstruct the entire history of the epidemic and convincingly show infected nursery plants are the original source for the entire California epidemic. Results indicate that multiple human-mediated introductions occurred in most counties and that further disease sources were represented by large wild infestations. The study also identifies minor introductions, some of them relatively recent, linked to infected ornamental plants. Finally, using archival isolates collected soon after the discovery of the pathogen in California, we corroborate that the epidemic is likely to have resulted form 3 to 4 core founder individuals evolved from a single genotype. This is probably the most complete reconstruction ever completed for an invasion by an exotic forest pathogen, and the approach here described may be useful for the reconstruction of invasions by any clonally reproducing organism with a relatively limited natural dispersal range. © 2013 The Author(s)."
281,Patterns and predictors of survival in Tsuga canadensis populations infested by the exotic pest Adelges tsugae: 20years of monitoring,"Infestations of the exotic pest, hemlock woolly adelgid (HWA; Adelges tsugae Annand), have resulted in the widespread decline and mortality of eastern hemlock (Tsuga canadensis (L.) Carrière) throughout much of the eastern United States. As HWA continues to spread across the range of eastern hemlock, forest managers need a better understanding of the projected rates of hemlock mortality and improved quantification of the site and environmental factors that influence this rate. Our main objectives in this study, encompassing 1993-2012, were: (1) to document the long-term patterns of hemlock tree mortality following HWA infestation and (2) to assess the importance of tree, site, and weather factors in influencing mortality patterns in hemlock trees infested with HWA. In addition, to provide forest managers with a means of assessing the risk of tree mortality in infested hemlock stands, we evaluated the use of crown condition rating data to predict hemlock mortality at various time scales.Our results suggest that HWA-induced mortality can be a slower process than has previously been reported. Ten-year survivorship at our study sites ranged from 70% to 94%. From 1993 to 2012, 65% of the studied hemlock trees survived, with survival by site ranging from 39% to 82%. When calculated across all sites, survivorship after ten years of HWA infestation was 73%. Our findings indicate that inaccurate dating of HWA arrival and interaction with weather patterns may contribute to reports of elevated mortality rates. Our analysis found no support for inclusion of tree and site factors in models of hemlock mortality. However, winter temperature and summer drought explained a significant proportion of the variation in reported time to mortality of HWA infested trees. In addition, our analysis suggests that the use of crown condition indices can provide a reliable means of estimating near-term risk of hemlock mortality in HWA infested stands. Models based on foliar transparency and crown dieback were able to predict hemlock mortality with excellent discrimination at one, three, and five years following measurement. These indices can be used to provide information about impending hemlock mortality on a time scale that is relevant to many management decisions. © 2013 Elsevier B.V."
282,Effects of climate on emerald ash borer mortality and the potential for ash survival in North America,"Non-native invasive insects such as the emerald ash borer (Agrilus planipennis Fairmaire; EAB) cause billions of dollars' worth of economic damage and unquantifiable but substantial ecological damage in North America each year. There are methods to mitigate, contain, control, or even eradicate some non-native invasive insects, but so far the spread of EAB across eastern North America appears to be unimpeded. Similar to the effect of chestnut blight (Cryphonectria parasitica (Murrill) Barr) on American chestnut (Castanea dentata (Marsh.) Borkh.) nearly 100 years ago, it is estimated that EAB will eventually decimate nearly all ash (Fraxinus spp.) in North America. Although previous literature suggests no impediment to the spread of EAB, we propose the possibility that obstacles to EAB population expansion into the northern ranges of ash could be formidable. We combined USDA Forest Service Forest Inventory and Analysis (FIA) 2010 ash data, historical climate data, beneath-snow and beneath-tree bark temperature modeling, and our current understanding of EAB physiology. We found that between 1945 and 2012, while some Canadian locations experienced temperatures potentially cold enough to kill all EAB, very few locations in the United States experienced such temperatures. However, more than 7% and 42% of weather stations located in the ranges of ash in the United States and Canada, respectively, experienced temperatures potentially cold enough to kill the majority of the EAB population. By killing the majority of the EAB population, EAB spread may be slower and EAB population may be held to densities to which ash trees can tolerate infestation. As in its native range in Asia, lower EAB densities may not cause ash mortality. This information should be helpful for the future sustainable management of ash. © 2013 Elsevier B.V."
283,A new multicriteria risk mapping approach based on a multiattribute frontier concept,"Invasive species risk maps provide broad guidance on where to allocate resources for pest monitoring and regulation, but they often present individual risk components (such as climatic suitability, host abundance, or introduction potential) as independent entities. These independent risk components are integrated using various multicriteria analysis techniques that typically require prior knowledge of the risk components' importance. Such information is often nonexistent for many invasive pests. This study proposes a new approach for building integrated risk maps using the principle of a multiattribute efficient frontier and analyzing the partial order of elements of a risk map as distributed in multidimensional criteria space. The integrated risks are estimated as subsequent multiattribute frontiers in dimensions of individual risk criteria. We demonstrate the approach with the example of Agrilus biguttatus Fabricius, a high-risk pest that may threaten North American oak forests in the near future. Drawing on U.S. and Canadian data, we compare the performance of the multiattribute ranking against a multicriteria linear weighted averaging technique in the presence of uncertainties, using the concept of robustness from info-gap decision theory. The results show major geographic hotspots where the consideration of tradeoffs between multiple risk components changes integrated risk rankings. Both methods delineate similar geographical regions of high and low risks. Overall, aggregation based on a delineation of multiattribute efficient frontiers can be a useful tool to prioritize risks for anticipated invasive pests, which usually have an extremely poor prior knowledge base. © 2013 Society for Risk Analysis."
284,Effects of the emerald ash borer invasion on four species of birds,"The emerald ash borer (EAB) Agrilus planipennis, first detected in 2002 in the vicinity of Detroit, Michigan, USA, is one of the most recent in a long list of introduced insect pests that have caused serious damage to North American forest trees, in this case ash trees in the genus Fraxinus. We used data from Project FeederWatch, a citizen science program focused on winter bird populations, to quantify the effects of EAB invasion on four species of resident, insectivorous birds known or likely to be EAB predators: three woodpecker species and the white-breasted nuthatch (Sitta canadensis). We compared relative numbers of birds within 50 km of the epicenter of the region where EAB was first detected, an area known to have suffered high ash tree mortality by 2008, to numbers 50-100 km from the epicenter and to control sites within 50 km of five comparable Midwestern cities where damage due to EAB has yet to be severe. We found evidence for significant effects on all four of the species in response to the EAB invasion in the highly impacted region, with red-bellied woodpeckers (Melanerpes carolinus) and white-breasted nuthatches showing numerical increases while downy woodpeckers (Picoides pubescens) and hairy woodpeckers (Picoides villosus) initially declined but exhibited at least temporary increases several years later. Temporal correlation analyses failed to provide support for immigration being a major cause of the elevated numbers in the highly impacted area, and thus these results are consistent with the hypothesis that increases were due to enhanced survival and/or reproduction associated with the EAB invasion within the highly impacted area. Results suggest that the continuing invasion of EAB into new areas is likely to significantly alter avian communities, although not always in ways that will be easy to predict. © 2013 Springer Science+Business Media Dordrecht."
285,The relationship between the emerald ash borer (Agrilus planipennis) and ash (Fraxinus spp.) tree decline: Using visual canopy condition assessments and leaf isotope measurements to assess pest damage,"Ash trees (Fraxinus spp.) in North America are being severely impacted by the invasive emerald ash borer (Agrilus planipennis Fairmaire) which was inadvertently introduced to the US in the 1990s from Asia. The emerald ash borer (EAB) is a phloem boring beetle which relies exclusively on ash trees to complete its life cycle. Larvae feed in the cambial tissue forming serpentine galleries that may girdle the tree, causing mortality in as little as two years. Although larval feeding is thought to be the cause of rapid tree mortality, the relationship between tree-level water stress and EAB larval activity has never been quantified. Identifying symptoms of an emerald ash borer outbreak at an early stage can facilitate informed management decisions. Although a user-friendly system of ash canopy condition rating has been used extensively to study EAB impacts, the mechanistic relationship between canopy ratings and EAB larval activity has not been quantified.The objective of this research was to use the stable carbon isotopic composition of canopy leaf tissue (foliar δ13C, a proxy of tree level water stress) to quantify the mechanism by which EAB causes tree mortality and to relate this mechanism to the ash canopy condition rating system. We found that as the canopy condition was rated as less healthy, EAB density and gallery cover increased, and foliar δ13C became more enriched as well. The rating system was able to identify trees in early stages of EAB infestation with relatively low levels of EAB (&lt;20% gallery cover or&lt;40EAB/m2). We also found that foliar δ13C and EAB larval gallery cover exhibited a significant positive correlation. These results suggest that as EAB larval feeding occurs, the tree canopy exhibits thinning, and as feeding continues the tree experiences chronic water stress and canopy dieback occurs. This study highlights the usefulness of the ash canopy condition rating system as a proxy of emerald ash borer densities at the tree level. © 2013."
286,The redbay ambrosia beetle (Coleoptera: Curculionidae: Scolytinae) uses stem silhouette diameter as a visual host-finding cue,"The redbay ambrosia beetle (Xyleborus glabratus Eichhoff) is an invasive pest and vector of the pathogen that causes laurel wilt disease in Lauraceous tree species in the eastern United States. This insect uses olfactory cues during host finding, but use of visual cues by X. glabratus has not been previously investigated and may help explain diameter-related patterns in host tree mortality. The objective of this study was to determine whether X. glabratus females visually detect silhouettes of tree stems during host finding and are more likely to land on large diameter stems than smaller ones. Three field experiments were conducted in which stem silhouettes (black cylinders or standing nonhost pines) of varying diameters and identical capture surface areas were baited with essential oil lures. The Log10-transformed number of X. glabratus trapped per week increased as a function of silhouette diameter in 2011 and 2012, using artificial silhouette diameters ranging 2-18 and 3-41 cm, respectively. When lures and capture surfaces were attached to standing pines ranging 4-37 cm in diameter, a positive relationship between Log10(X. glabratus trap catch) and stem diameter was modeled using nonlinear quadratic plateau regression and indicated a diameter above which visual attraction was not enhanced; however, there was not a maximum diameter for enhanced X. glabratus attraction that was generally consistent across all experiments. These results 1) indicate that X. glabratus incorporates visual information during host finding, 2) help explain diameter-related patterns of redbay (Persea borbonia (L.) Sprengel) mortality observed during laurel wilt epidemics, and 3) are applicable to the management of this forest pest. © 2013 Entomological Society of America."
287,Evaluation of digital photography for quantifying Cryptococcus fagisuga (Hemiptera: Eriococcidae) density on American beech trees,"Beech scale (Cryptococcus fagisuga Lindinger) (Hemiptera: Eriococcidae) is an invasive forest insect established in the eastern United States and Canada. It predisposes American beech (Fagus grandifolia Ehrhart) trees to infection by Neonectria spp. Fungi causing beech bark disease. White wax secreted by the diminutive scales obscures individual insects, making it difficult to accurately quantify beech scale density. Our goals were to 1) evaluate the relationship between the area of wax and number of beech scales on bark samples, 2) determine whether digital photos of bark could accurately quantify beech scale density, and 3) compare efficiency and utility of a qualitative visual estimate and using the quantitative digital photo technique to assess beech scale populations. We visually estimated beech scale abundance and photographed designated areas on the trunk of 427 trees in 40 sites across Michigan. Photos were analyzed using a binary threshold technique to quantify the area of beech scale wax on each photo. We also photographed and then collected 104 bark samples from 45 additional beech trees in ten sites. We removed the wax, counted individual scales on each sample using a microscope, and assessed the linear relationship between wax area and scale counts. Area of wax explained ≈80% of the variability in scale density. We could typically quantify beech scale density on 15 photographs per hour. Qualitative visual assessments of beech scale in the field corresponded with estimates derived from photos of bark samples for 79% of trees. © 2013 Entomological Society of America."
288,Establishment and abundance of Tetrastichus planipennisi (Hymenoptera: Eulophidae) in Michigan: Potential for success in classical biocontrol of the invasive emerald ash borer (Coleoptera: Buprestidae),"Tetrastichus planipennisi Yang is a gregarious larval endoparasitoid native to China and has been introduced to the United States since 2007 for classical biological control of the invasive emerald ash borer, Agrilus planipennis Fairmaire, an exotic beetle responsible for widespread ash mortality. Between 2007-2010, T. planipennisi adults (3,311-4,597 females and ≈1,500 males per site) were released into each of six forest sites in three counties (Ingham, Gratiot, and Shiawassee) of southern Michigan. By the fall of 2012, the proportion of sampled trees with one or more broods of T. planipennisi increased to 92 and 83% in the parasitoid-release and control plots, respectively, from 33 and 4% in the first year after parasitoid releases (2009 fall for Ingham county sites and 2010 for other sites). Similarly, the mean number of T. planipennisi broods observed from sampled trees increased from less than one brood per tree in the first year after parasitoid releases to 2.46 (at control plots) to 3.08 (at release plots) broods by the fall of 2012. The rates of emerald ash borer larval parasitism by T. planipennisi also increased from 1.2% in the first year after parasitoid releases to 21.2% in the parasitoid-release plots, and from 0.2 to 12.8% for the control plots by the fall of 2012. These results demonstrate that T. planipennisi is established in southern Michigan and that its populations are increasing and expanding. This suggests that T. planipennisi will likely play a critical role in suppressing emerald ash borer populations in Michigan. © 2013 Entomological Society of America."
289,Phylogenetic analysis of Deladenus nematodes parasitizing northeastern North American Sirex species,"The parasitic nematode Deladenus siricidicola is a biological control agent of the invasive woodwasp, Sirex noctilio. Since the discovery of S. noctilio in pine forests of northeastern North America in 2005, a biological control program involving the Kamona strain of D. siricidicola has been under consideration. However, North American pine forests have indigenous Sirex spp. and likely harbor a unique assemblage of associated nematodes. We assessed phylogenetic relationships among native Deladenus spp. in the northeastern United States and the Kamona strain of D. siricidicola. We sequenced three genes (mtCO1, LSU, and ITS) from nematodes extracted from parasitized Sirex spp. collected inside and outside of the range of S. noctilio. Our analyses suggest cospeciation between four North American Sirex spp. and their associated nematode parasites. Within two S. noctilio individuals we found nematodes that we hypothesize are normally associated with Sirex nigricornis. One individual of the native S. nigricornis contained Deladenus normally associated with S. noctilio. We discuss nematode-host fidelity in this system and the potential for non-target impacts of a biological control program using D. siricidicola against S. noctilio. © 2013 Elsevier Inc."
290,Predicting the distribution of a novel bark beetle and its pine hosts under future climate conditions,"Understanding the distribution of key biotic elements of forest ecosystems is essential in contemporary forest management and in planning to meet future management needs. Habitat distribution (niche) models based on known occurrences provide geographical structure for such management as the environmental factors change. Bark beetles play critical roles in coniferous forest dynamics in western North America. Among these insects, Dendroctonus rhizophagus Thomas and Bright, which occurs in the Sierra Madre Occidental in Mexico, is unique in that it attacks only immature trees (Pinus spp.) and therefore represents a threat to forest regeneration. We developed current habitat distribution models for D. rhizophagus and its Pinus hosts and projected these to future climate scenarios. Predicted suitable habitat of D. rhizophagus currently covers approximately 119 000 km2 of which approximately 11% is occupied, and overlap with suitable habitat for all Pinus hosts exceeds 99.5%. Some suitable habitat occurs isolated from known D. rhizophagus occurrences in Mexico and the south-western U.S.A. Habitat distribution models were projected to four potential climate scenarios for the period 2040-2060 and this predicted the gains and losses of suitableD. rhizophagus habitat throughout the region. Areas of north-western Mexico maintain large areas of suitableD. rhizophagus and Pinus host habitat in all scenarios. Dispersal to isolated areas of D. rhizophagus habitat appears unlikely. The results of the present study can be used to target D. rhizophagus monitoring and management activities and may serve as a model for the management of other invasive species. © 2013 The Royal Entomological Society."
291,Effectiveness of Erythrina gall wasp biocontrol and implications for the recovery of threatened Wiliwili trees (Fabaceae: Erythrina sandwicensis),"Wiliwili (Erythrina sandwicensis), an endemic Hawaiian dry forest tree species, is threatened by an invasive gall-forming wasp (Quadrastichus erythrinae) first detected in Hawai'i in 2005. Eurytoma erythrinae, a predator of Q. erythrinae from Tanzania, was selected as a biological control agent and was released at sites throughout the Hawaiian Islands. To assess the effectiveness of this biocontrol release, we measured the extent of damage attributable to Q. erythrinae wasps in 124 E. sandwicensis trees at the Waikoloa Village Dry Forest Recovery Project before (January, 2009) and after (January, 2011) the release of the parasitoid wasp at this site. Because host spatial distribution has important consequences for the establishment and success of natural enemies such as parasitoids, we took a spatially explicit approach to account for the potential spatial heterogeneity in E. sandwicensis. We observed an increase in galling damage across the population and 21 trees became completely defoliated between the two survey years. The distribution of E. sandwicensis across the landscape was highly clumped and tree-level change in galling damage showed a strong spatial signal. Erythrina sandwicensis recovery was non-random with respect to landscape indicating that individual response to the biocontrol agent and exogenous factors (e.g., drought) may have strong interactions with the invasion and persistence of the pest Q. erythrinae. © Torrey Botanical Club."
292,Impacts of the emerald ash borer (Agrilus planipennis Fairmaire) induced ash (Fraxinus spp.) mortality on forest carbon cycling and successional dynamics in the eastern United States,"Invasive species are widely recognized as altering species and community dynamics, but their impacts on biogeochemical cycling and ecosystem processes are less understood. The emerald ash borer (Agrilus planipennis Fairmaire) is a phloem feeding beetle that was inadvertently introduced to the US in the 1990s and relies solely on ash trees (Fraxinus spp.) to complete its life cycle. Ash trees have a wide geographic distribution and are an important component of many different forest types in the US. The larval feeding behavior of the emerald ash borer (EAB) effectively girdles the tree's phloem tissue resulting in tree mortality in as little as 2 years and stand mortality in as little as 5 years. Using the forest inventory and analysis database, we found that forest lands in the lower 48 states hold approximately 8. 7 billion ash trees and saplings, which represent ~2. 5 % of the aboveground forest carbon mass. Furthermore, we measured tree growth in 7 EAB impacted and 5 non-EAB impacted temperate forests in the Midwestern United States to quantify the impacts of EAB induced tree mortality on tree growth. We hypothesized that the initial C lost would be partly compensated for by the enhanced non-ash tree growth in EAB-impacted regions relative to non-EAB impacted regions. The EAB disturbance enhanced growth of non-ash trees in the EAB impacted region relative to the non-EAB impacted region. Results also indicate that in EAB impacted areas, growth of trees from the genera Acer and Ulmus responded most positively. Finally, we quantified annual biometric net primary productivity of the EAB impacted forests and compared these quantities to modeled growth of these forests in the absence of EAB and found that large scale ash tree mortality has reduced short term regional forest productivity. The loss of ash biometric net primary productivity is, in part compensated by enhanced growth of non-ash species. As expected, EAB disturbance severity was greater in forests with higher basal areas of ash. This study illustrates the ecosystem and regional scale impacts of invasive pest-induced disturbance on biogeochemical cycling and forest species composition. © 2012 Springer Science+Business Media Dordrecht (outside the USA)."
293,Development of the teneral adult anoplophora glabripennis (Coleoptera: Cerambycidae) : Time to initiate and completely bore out of maple wood,"Anoplophora glabripennis (Motschulsky) is an introduced invasive pest with the potential to devastate hardwood forests in North America. Using artificial pupal chambers, we documented the time required by teneral adults at three temperatures (20, 25, and 30°C), 60-80% RH, and a photoperiod of 16:8 (L:D) h to initiate boring after eclosion and subsequently bore completely through a 7-mm (range, 3-11 mm) layer of Norway maple wood (Acer platanoides L.). In total, 218 laboratory-reared pupae from the Chicago, IL, or Inner Mongolia, China, populations were used in the study. Females (1.54 ± 0.03 g) weighed significantly more than males (1.12 ± 0.03 g), but the average weights of the beetles emerging in each temperature did not differ. Adult weight was positively correlated with exit hole diameter (diameter [mm] = 2.2 * weight [g] + 7.9). The rate at which beetles bored through the wood (136, 178, and 168 mm3/d at 20, 25 and 30°C, respectively) significantly differed between temperatures but did not differ with beetle weight. Temperature had a significant effect on the time it took adults to initiate boring (7, 5, and 4 d at 20, 25, and 30°C, respectively) and subsequently to complete boring to emerge (5, 4, and 4 d at 20, 25, and 30°C, respectively). This suggests that beetles require more than a week to progress from eclosion to emergence in wood, even at summer temperatures. This information on A. glabripennis basic biology is critical for developing phenology models that are used to time exclusion and eradication methodologies. © 2013 Entomological Society of America."
294,"Seasonal occurrence and spatial distribution of resinosis, a symptom of Sirex noctilio (Hymenoptera: Siricidae) injury, on boles of Pinus sylvestris (Pinaceae)","An established population of the exotic woodwasp Sirex noctilio Fabricius (Hymenoptera: Siricidae) was first detected in North America in 2004. In order to develop survey guidelines for the detection of this major pest of Pinus Linnaeus species in the Southern Hemisphere, we examined 231 Pinus sylvestris biweekly to establish the timing and spatial distribution of resinosis symptoms of attack, and the timing of subsequent tree mortality. Fresh resin appeared between mid-July and late August, and on 70% of infested trees was observed on the mid bole. The occurrence of tree death varied between sites, from 2 weeks after the first detection of resinosis in one site to several months in seven other sites. Findings from our study provide key information to improve detection of S. noctilio and predict its impact on forest stands in its new range in northeastern North America. Copyright © 2013 Entomological Society of Canada."
